user_id,frequency,total_spend,avg_order_value,recency_days,total_clicks,view_clicks,cart_clicks,purchase_clicks,campaign_clicks,triggered_clicks
U000879,1,71.59,71.59,591,3,3,0,0,1,0
U007420,1,977.37,977.37,506,3,3,0,0,1,0
U002625,2,871.35,435.67,650,3,3,0,0,0,0
U003704,2,756.08,378.04,339,3,3,0,0,0,0
U005213,1,63.33,63.33,851,3,3,0,0,0,0
U005652,2,2139.4,1069.7,240,3,3,0,0,2,0
U008707,1,297.47,297.47,783,3,3,0,0,1,0
U004657,2,131.46,67.53,413,3,3,0,0,1,1
U002684,2,220.01,96.17,361,3,3,0,0,0,0
U005434,1,265.37,265.37,452,4,3,0,1,0,0
U002479,2,380.3,231.54,564,4,3,1,0,0,0
U002106,1,215.71,215.71,547,4,3,0,0,0,0
U006983,1,44.42,44.42,368,4,3,1,0,3,0
U008251,2,86.5,43.25,196,4,3,1,0,1,0
U004531,2,240.8,144.96,539,4,3,1,0,3,1
U002107,1,13.34,13.34,574,4,3,1,0,0,0
U004063,1,26.06,26.06,468,4,3,0,0,2,0
U005465,1,159.73,159.73,503,4,3,1,0,0,0
U006940,1,25.57,25.57,328,4,3,1,0,1,0
U006002,2,425.29,213.22,463,4,3,0,0,1,0
U009464,1,218.81,218.81,592,4,3,0,0,2,0
U006687,1,314.64,314.64,709,4,3,1,0,1,0
U004166,1,1481.9,1481.9,520,4,3,1,0,2,0
U005682,2,81.21,40.61,455,4,3,1,0,2,0
U006263,1,159.95,159.95,796,4,3,1,0,3,0
U001692,3,957.01,614.37,185,4,3,0,0,1,0
U009941,2,402.38,268.25,359,4,3,0,0,1,0
U009379,1,207.52,207.52,193,4,3,0,1,1,0
U009606,2,2262.91,1131.45,565,4,3,0,1,0,0
U000553,1,73.31,73.31,688,4,3,1,0,1,0
U006173,1,1124.13,1124.13,701,4,3,1,0,1,0
U001168,1,3618.88,3618.88,595,4,3,0,0,1,0
U009754,2,269.23,134.62,255,4,3,1,0,1,0
U001315,1,633.59,633.59,621,4,3,1,0,2,0
U007373,1,14.7,14.7,204,4,3,1,0,2,0
U009868,3,3129.55,1338.59,232,4,3,1,0,2,0
U009871,2,459.34,229.67,412,4,3,1,0,0,0
U008887,2,2825.91,1444.03,410,4,3,0,0,2,0
U007712,2,5476.93,1707.73,498,4,3,0,0,0,0
U001594,1,1613.29,1613.29,224,4,3,1,0,1,0
U002496,1,2768.07,2768.07,655,4,3,1,0,1,0
U004543,1,685.98,685.98,485,4,3,0,1,2,1
U007968,1,2208.7,2208.7,677,4,3,0,1,0,0
U002368,1,107.31,107.31,590,4,3,0,0,1,0
U005590,1,1045.72,1045.72,691,4,3,1,0,2,1
U003197,2,1252.39,626.19,306,4,3,0,0,2,0
U000462,1,952.72,952.72,272,4,3,1,0,0,0
U003508,1,28.77,28.77,276,4,3,1,0,1,0
U000328,1,211.23,211.23,757,4,3,1,0,3,0
U003877,4,1307.69,378.92,191,4,3,0,0,2,1
U001855,1,33.93,33.93,542,4,3,0,0,2,0
U003407,1,728.92,728.92,453,4,3,0,1,1,0
U006124,1,97.82,97.82,206,4,3,1,0,1,1
U005156,1,929.73,929.73,826,4,3,1,0,2,0
U009073,4,3160.61,1081.23,323,4,3,0,0,1,0
U008340,2,1569.55,602.7,327,4,3,0,0,3,0
U000127,2,676.06,291.36,249,4,3,1,0,1,0
U009331,1,1196.58,1196.58,436,4,3,0,0,1,0
U008998,4,1744.01,535.24,424,4,3,0,0,2,0
U005763,1,2358.77,2358.77,565,4,3,0,1,3,0
U002705,1,1062.76,1062.76,473,4,3,0,0,1,0
U006518,1,167.9,167.9,798,4,3,0,1,1,0
U001673,1,408.8,408.8,497,4,3,1,0,0,0
U000016,1,954.86,954.86,505,4,3,1,0,1,0
U005062,1,391.83,391.83,511,4,3,1,0,2,0
U006402,1,1551.44,1551.44,537,4,3,0,0,1,0
U002076,1,1908.06,1908.06,674,4,3,1,0,2,0
U006469,2,6341.39,3002.91,732,4,3,0,1,2,0
U007107,1,524.78,524.78,810,4,3,0,1,3,0
U007680,3,2249.69,826.51,191,4,3,1,0,1,0
U008335,1,208.75,208.75,265,4,3,0,1,2,0
U007396,1,366.03,366.03,475,4,3,0,0,2,0
U008035,4,3677.83,693.54,177,4,3,1,0,2,0
U005896,2,911.33,510.89,470,4,3,1,0,2,0
U006750,1,2337.6,2337.6,570,4,3,0,0,1,0
U005523,1,413.78,413.78,223,4,3,1,0,1,0
U003792,3,921.86,313.22,198,4,3,1,0,2,1
U009060,2,1756.07,878.03,338,4,3,1,0,3,0
U004154,1,2314.93,2314.93,839,4,3,1,0,0,0
U005729,1,1493.98,1493.98,314,4,3,0,0,3,0
U000006,2,667.01,316.02,273,4,3,1,0,0,0
U005531,1,1957.11,1957.11,347,4,3,0,1,0,0
U004488,1,293.61,293.61,369,4,3,1,0,2,0
U008766,1,419.79,419.79,377,4,3,1,0,1,0
U006130,1,1469.38,1469.38,575,4,3,1,0,1,0
U009897,1,23.24,23.24,426,4,3,0,0,2,0
U006089,1,6.58,6.58,387,4,3,0,0,3,0
U002750,2,566.15,283.07,498,4,3,0,0,1,1
U002936,1,40.54,40.54,640,4,3,0,0,1,0
U009775,1,137.49,137.49,678,4,3,0,1,1,1
U002333,2,162.18,81.09,291,4,3,0,0,1,0
U007402,1,319.56,319.56,303,4,3,1,0,2,0
U008345,5,1212.5,421.89,312,4,3,1,0,0,0
U004572,2,111.21,55.61,240,4,3,0,1,3,0
U005808,1,326.46,326.46,664,4,3,0,1,1,0
U000693,1,65.83,65.83,697,4,3,1,0,1,0
U008165,1,126.29,126.29,623,4,3,0,0,1,0
U006370,1,590.92,590.92,535,4,3,1,0,1,0
U001998,2,3920.83,1356.37,591,4,3,1,0,1,0
U006593,1,745.53,745.53,641,4,3,1,0,1,0
U009880,1,265.95,265.95,642,4,3,1,0,0,0
U008781,2,645.55,322.77,255,4,3,0,1,1,0
U008282,2,85.03,46.79,411,4,3,1,0,2,0
U003071,1,137.93,137.93,268,4,3,0,1,2,1
U007689,1,472.83,472.83,263,4,3,0,0,2,0
U005889,2,629.99,225.07,688,4,3,0,0,1,0
U002139,2,2128.88,1238.08,205,4,3,0,0,2,0
U009305,1,371.04,371.04,358,4,3,1,0,2,0
U000264,4,800.31,211.32,194,4,3,1,0,1,0
U005029,2,1282.31,641.16,514,4,3,0,1,0,0
U008297,1,305.16,305.16,564,4,3,1,0,1,0
U007651,1,86.34,86.34,674,4,3,1,0,3,0
U007397,1,14.26,14.26,424,4,3,1,0,1,0
U006570,1,1707.41,1707.41,833,4,3,0,1,3,0
U008086,1,597.03,597.03,213,4,3,0,1,1,0
U003477,2,700.39,260.62,376,4,3,1,0,2,0
U002434,1,310.09,310.09,657,4,3,0,0,2,0
U008815,1,243.26,243.26,472,4,3,0,1,0,0
U009534,1,20.77,20.77,570,4,3,1,0,0,0
U002991,1,370.69,370.69,282,4,3,0,0,1,0
U008138,1,1650.61,1650.61,628,4,3,0,1,1,0
U008863,2,316.72,144.69,349,4,3,1,0,1,0
U004983,2,1471.06,554.32,535,4,3,1,0,1,0
U005148,2,1606.83,786.88,756,4,3,0,0,1,0
U002635,2,342.07,171.04,183,4,3,1,0,2,0
U005597,2,1067.36,553.5,314,4,3,0,1,3,0
U007271,1,462.2,462.2,387,4,3,1,0,1,0
U005277,1,361.8,361.8,326,4,3,1,0,0,0
U000827,3,3314.39,1098.73,306,5,3,0,2,0,0
U001438,2,1543.68,817.63,378,5,3,1,0,1,0
U007201,2,217.2,108.6,815,5,3,1,0,2,0
U005512,1,37.9,37.9,756,5,3,0,0,2,0
U002674,1,1133.06,1133.06,616,5,3,1,0,0,0
U003890,2,48.09,24.05,541,5,3,0,0,2,0
U006125,2,61.73,30.87,284,5,3,1,0,2,0
U001337,2,1377.5,797.1,296,5,3,2,0,2,0
U005433,1,339.42,339.42,478,5,3,0,0,1,1
U003298,1,44.33,44.33,838,5,3,2,0,3,0
U006423,1,1162.56,1162.56,822,5,3,0,0,2,0
U007547,1,945.39,945.39,549,5,3,0,1,1,0
U001002,1,484.21,484.21,718,5,3,0,0,1,0
U002855,2,603.52,347.25,523,5,3,2,0,3,0
U000716,1,341.61,341.61,386,5,3,2,0,0,0
U000836,1,548.83,548.83,545,5,3,1,1,1,0
U006426,1,43.13,43.13,557,5,3,2,0,1,0
U009482,1,66.33,66.33,657,5,3,1,0,2,0
U008995,1,3169.33,3169.33,455,5,3,0,0,2,0
U005971,1,284.87,284.87,362,5,3,0,0,2,0
U008552,2,305.43,152.72,632,5,3,2,0,0,0
U001679,1,1114.47,1114.47,178,5,3,1,1,2,0
U006389,1,207.43,207.43,647,5,3,0,0,3,0
U008083,1,67.57,67.57,180,5,3,1,0,1,0
U004245,1,307.27,307.27,842,5,3,0,1,1,0
U002295,2,1947.83,973.91,378,5,3,0,0,1,0
U001346,1,538.42,538.42,657,5,3,2,0,1,0
U004431,2,450.62,356.36,662,5,3,2,0,2,0
U000674,1,345.2,345.2,849,5,3,1,0,2,1
U008916,3,400.22,133.41,578,5,3,1,0,2,0
U006128,2,3216.6,1726.13,541,5,3,2,0,2,0
U007141,1,47.91,47.91,790,5,3,2,0,2,0
U000526,2,246.01,140.77,365,5,3,2,0,1,0
U000271,2,351.07,175.53,605,5,3,1,0,2,0
U003885,3,1784.83,571.53,387,5,3,1,0,2,0
U006716,2,123.15,74.17,338,5,3,0,0,0,0
U003091,1,188.18,188.18,725,5,3,1,1,3,1
U000994,1,1001.02,1001.02,631,5,3,1,0,2,1
U000858,2,129.11,67.21,526,5,3,1,0,1,0
U003874,1,250.79,250.79,574,5,3,1,0,3,0
U005555,1,110.72,110.72,623,5,3,2,0,1,0
U006265,1,105.34,105.34,747,5,3,1,0,2,0
U004066,2,1167.17,583.59,556,5,3,2,0,1,0
U005743,2,1435.13,769.63,288,5,3,2,0,0,0
U005157,2,434.97,265.09,175,5,3,2,0,0,0
U005375,2,1080.85,540.42,333,5,3,2,0,1,1
U001445,1,83.52,83.52,828,5,3,0,0,2,0
U004148,1,93.09,93.09,846,5,3,1,0,2,0
U005302,1,90.37,90.37,368,5,3,2,0,2,0
U007683,1,78,78,803,5,3,1,1,1,0
U008792,1,71.72,71.72,174,5,3,1,1,1,0
U008507,1,82.4,82.4,340,5,3,2,0,2,1
U002814,1,6360.11,6360.11,192,5,3,1,0,0,0
U006448,1,1460.75,1460.75,267,5,3,0,1,1,0
U009537,1,77.64,77.64,623,5,3,0,0,0,0
U005014,2,3076.23,1705.06,301,5,3,1,0,2,0
U001759,3,533.6,237.41,194,5,3,0,0,0,0
U003706,1,1811.62,1811.62,309,5,3,1,0,2,0
U009107,3,397.44,140.27,678,5,3,0,0,0,0
U000815,3,2060.19,683.8,254,5,3,0,1,2,0
U001988,3,914.35,307.21,403,5,3,2,0,1,0
U002409,1,220.47,220.47,750,5,3,2,0,1,0
U002938,1,607.55,607.55,319,5,3,2,0,2,0
U008790,1,97.63,97.63,309,5,3,0,0,2,0
U003441,1,773.31,773.31,741,5,3,1,0,1,0
U005651,1,1011.71,1011.71,790,5,3,0,1,4,0
U000902,3,1039.59,425.98,519,5,3,2,0,1,0
U006708,2,86.31,43.16,550,5,3,1,1,1,0
U000284,1,406.83,406.83,545,5,3,1,0,4,0
U003507,1,98.3,98.3,415,5,3,0,1,1,0
U001162,1,521.7,521.7,515,5,3,0,1,3,1
U008032,2,671.09,335.55,362,5,3,0,1,2,0
U001833,1,1296.82,1296.82,529,5,3,1,0,0,0
U002853,2,767,318.59,273,5,3,2,0,0,0
U000087,1,219.54,219.54,451,5,3,2,0,2,0
U004811,1,221.99,221.99,574,5,3,2,0,1,0
U000082,3,3010.91,868.49,314,5,3,1,0,2,0
U004465,1,195.56,195.56,460,5,3,2,0,2,0
U001602,1,716.39,716.39,671,5,3,2,0,2,0
U007400,2,851.94,484.94,576,5,3,1,0,1,0
U000037,1,405.87,405.87,331,5,3,1,0,1,0
U005431,1,36.72,36.72,381,5,3,0,1,0,0
U007882,2,316.06,172.25,422,5,3,2,0,2,0
U008103,1,1286.75,1286.75,675,5,3,0,0,2,0
U001489,1,97.69,97.69,602,5,3,1,0,1,0
U001170,2,265.82,132.91,324,5,3,2,0,2,0
U006538,2,406.34,203.17,212,5,3,2,0,3,0
U007252,3,639.07,213.02,197,5,3,1,1,0,0
U004508,2,823.72,411.86,333,5,3,2,0,1,0
U001388,2,484.58,266.46,525,5,3,1,1,2,0
U004827,1,358.53,358.53,306,5,3,2,0,2,0
U008791,1,460.08,460.08,277,5,3,2,0,1,0
U000941,1,2520.03,2520.03,484,5,3,1,0,1,1
U004424,2,781.98,422.65,649,5,3,1,0,2,0
U009269,2,1387.48,1000.03,518,5,3,1,1,2,0
U003208,1,185.17,185.17,651,5,3,2,0,3,0
U001079,1,222.67,222.67,283,5,3,1,0,3,0
U001308,1,425.58,425.58,305,5,3,2,0,1,0
U003409,2,2111.69,1045.48,458,5,3,1,0,2,0
U009420,2,1374.78,657.33,372,5,3,0,1,2,0
U001639,1,229.25,229.25,793,5,3,0,1,0,0
U004619,1,809.66,809.66,454,5,3,2,0,1,0
U007952,1,19.55,19.55,513,5,3,1,1,2,0
U008975,1,76.03,76.03,599,5,3,0,0,3,0
U003188,2,2031.78,1329.32,396,5,3,2,0,2,0
U008343,1,565.18,565.18,487,5,3,2,0,2,1
U009495,2,1445.53,951.63,650,5,3,2,0,1,0
U007043,1,5053.45,5053.45,313,5,3,2,0,2,0
U007815,2,1429.98,760.19,394,5,3,1,0,1,0
U009491,2,291.63,145.81,365,5,3,2,0,2,0
U008725,2,1633.1,816.55,271,5,3,2,0,2,0
U001939,2,1024.19,635.35,638,5,3,2,0,2,0
U008166,1,162.43,162.43,259,5,3,1,1,2,0
U006925,1,116.8,116.8,273,5,3,0,1,2,0
U006991,2,1074.62,537.31,270,5,3,0,0,2,0
U001821,1,22.47,22.47,745,5,3,0,2,1,1
U006295,1,4106.99,4106.99,628,5,3,0,0,1,0
U003443,1,566.53,566.53,692,5,3,0,0,2,0
U002681,1,920.01,920.01,775,5,3,1,0,2,0
U002354,1,78.38,78.38,798,5,3,2,0,0,0
U005787,2,785.82,456.5,312,5,3,0,0,3,0
U004638,2,90.56,45.28,466,5,3,2,0,0,0
U001525,2,130.27,65.14,384,5,3,1,1,0,0
U007770,1,202.84,202.84,292,5,3,1,0,4,0
U001122,1,471.27,471.27,802,5,3,1,0,0,0
U001739,1,2963.85,2963.85,315,5,3,1,0,1,0
U007435,1,800.71,800.71,280,5,3,1,1,0,0
U005616,1,301.22,301.22,751,5,3,1,0,4,0
U009456,1,1277.73,1277.73,787,5,3,1,0,1,0
U007579,1,381.83,381.83,564,5,3,1,0,2,0
U001458,1,586.84,586.84,219,5,3,2,0,1,0
U001997,1,18.65,18.65,716,5,3,2,0,0,0
U004029,1,151.18,151.18,675,5,3,0,1,3,0
U007707,1,360.07,360.07,790,5,3,1,0,3,1
U002899,2,2037.48,849.96,276,5,3,1,1,1,0
U000413,1,199.05,199.05,367,5,3,0,1,2,0
U009530,1,132.06,132.06,314,5,3,2,0,0,0
U007436,2,566.1,441.11,540,5,3,1,0,2,0
U003107,1,135.85,135.85,519,5,3,1,1,2,0
U002997,2,490.98,267.5,526,5,3,1,0,2,0
U002603,2,217.06,108.53,224,5,3,1,1,2,0
U000977,1,40.7,40.7,356,5,3,1,1,2,0
U003264,2,290.62,145.31,237,5,3,0,0,2,0
U001849,1,188.15,188.15,391,5,3,2,0,1,0
U001131,1,215.95,215.95,505,5,3,2,0,2,0
U008892,1,2232.17,2232.17,451,5,3,1,0,1,0
U006092,1,3915.18,3915.18,516,5,3,1,0,1,0
U005426,3,3152.26,896.07,663,5,3,0,0,0,0
U002302,2,1175.54,587.77,310,5,3,1,0,3,0
U002537,1,2179.78,2179.78,477,5,3,0,1,0,0
U001788,1,787.21,787.21,729,5,3,0,1,4,0
U001590,1,226.24,226.24,653,5,3,0,1,0,0
U006746,1,252.09,252.09,479,5,3,0,1,1,0
U002446,1,2842.51,2842.51,182,5,3,1,0,3,1
U000666,1,1022.97,1022.97,606,5,3,0,0,2,0
U003632,1,600.34,600.34,834,5,3,0,1,3,0
U005858,2,1870.86,1430.43,265,5,3,2,0,3,0
U004843,1,54.77,54.77,440,5,3,1,0,1,0
U005562,1,1727.3,1727.3,264,5,3,1,1,0,0
U009738,1,318.51,318.51,726,5,3,1,0,0,0
U004350,1,1218.91,1218.91,464,5,3,1,0,3,0
U007102,1,17.96,17.96,412,5,3,1,0,1,1
U001406,1,1261.37,1261.37,665,5,3,0,1,0,0
U009457,1,600.89,600.89,459,5,3,1,1,1,0
U005588,1,1078.4,1078.4,513,5,3,2,0,1,1
U001854,1,3.69,3.69,349,5,3,0,1,3,0
U008926,1,186.48,186.48,774,5,3,1,0,3,0
U000782,2,819.52,409.76,186,5,3,2,0,1,0
U002322,2,822.55,411.27,723,5,3,1,0,4,0
U001318,1,34.02,34.02,472,5,3,1,1,2,1
U004942,4,5574.36,1077.89,299,5,3,0,1,2,0
U004368,1,710.01,710.01,190,5,3,1,0,3,0
U000356,1,654.9,654.9,737,5,3,1,1,0,0
U006004,1,354.07,354.07,628,5,3,1,1,2,0
U006525,1,2338.13,2338.13,793,5,3,1,0,2,1
U006921,1,320.65,320.65,785,5,3,0,2,1,0
U008089,1,189.35,189.35,403,5,3,0,1,1,0
U003003,3,1585.56,644.89,242,5,3,0,1,1,0
U006497,1,647.54,647.54,612,5,3,2,0,1,0
U000103,1,461.85,461.85,492,5,3,2,0,2,0
U005342,2,451.07,315.75,270,6,3,2,0,2,0
U003181,2,297.96,148.98,602,6,3,2,0,1,0
U001599,1,237.03,237.03,805,6,3,2,0,2,0
U008513,1,492.02,492.02,845,6,3,2,1,0,0
U005868,1,2329.19,2329.19,678,6,3,2,0,3,0
U006096,4,3895.71,1378.85,574,6,3,3,0,5,1
U007695,1,1246.53,1246.53,219,6,3,1,1,3,0
U000035,3,3979.72,2116.48,421,6,3,2,1,3,0
U003765,1,124.08,124.08,399,6,3,3,0,3,1
U007417,1,121.89,121.89,556,6,3,1,0,3,1
U001824,2,147.83,91.61,174,6,3,2,0,2,1
U001621,1,2428.57,2428.57,376,6,3,0,1,3,0
U004975,1,165.03,165.03,244,6,3,2,1,2,0
U007029,1,1387.63,1387.63,370,6,3,1,0,0,0
U003570,1,544.95,544.95,559,6,3,2,1,3,0
U006312,1,50.3,50.3,622,6,3,2,0,1,0
U001083,1,271.73,271.73,290,6,3,2,0,1,0
U007754,1,380.51,380.51,323,6,3,2,0,1,0
U005690,1,2205.7,2205.7,521,6,3,0,1,1,0
U001687,1,3418.84,3418.84,282,6,3,0,0,1,0
U002524,1,258.59,258.59,397,6,3,2,1,0,0
U001586,1,788.14,788.14,666,6,3,3,0,3,1
U003344,2,58.96,29.48,371,6,3,1,0,1,0
U008234,1,336.06,336.06,283,6,3,1,2,1,0
U007323,1,361.55,361.55,481,6,3,2,0,1,0
U005961,2,1236.85,680.47,212,6,3,1,1,0,0
U001859,1,121.55,121.55,412,6,3,1,1,3,0
U008213,1,1185.73,1185.73,397,6,3,0,0,3,0
U005319,1,160.03,160.03,289,6,3,2,0,0,0
U007399,1,955.89,955.89,594,6,3,2,0,1,0
U000990,1,165.61,165.61,305,6,3,2,0,1,1
U004177,2,1707.3,1059.41,403,6,3,1,0,2,0
U006901,2,835.1,417.55,327,6,3,1,1,1,0
U009109,1,1072.83,1072.83,224,6,3,1,0,3,0
U003326,3,83.6,27.87,390,6,3,2,1,2,0
U002661,2,359.81,183.92,320,6,3,2,0,0,0
U003617,1,605.83,605.83,764,6,3,2,0,1,0
U000638,3,2196.56,732.19,315,6,3,3,0,3,0
U005851,1,301.02,301.02,793,6,3,2,0,2,0
U008308,1,242.79,242.79,548,6,3,3,0,3,0
U001470,2,1854.14,1383.56,287,6,3,2,1,4,0
U004262,1,53.19,53.19,829,6,3,1,1,2,0
U009220,1,9.98,9.98,712,6,3,0,1,1,0
U007208,3,488.98,229.66,337,6,3,1,1,3,0
U002962,1,502.61,502.61,426,6,3,2,0,0,0
U004904,1,406.98,406.98,726,6,3,1,0,1,0
U006192,1,97.47,97.47,854,6,3,2,0,3,0
U006159,5,1244.07,398.26,179,6,3,1,0,2,0
U003687,1,799.92,799.92,533,6,3,1,2,2,0
U008794,2,1095.4,516.5,279,6,3,1,1,3,0
U005822,1,995.65,995.65,452,6,3,1,0,2,1
U004778,2,781.39,430.14,388,6,3,3,0,2,0
U001703,2,2285.33,1078.62,276,6,3,1,1,2,0
U000518,2,1085.64,447.73,417,6,3,3,0,1,0
U009675,1,570.53,570.53,565,6,3,2,0,2,0
U002256,2,191.21,91.11,376,6,3,3,0,2,0
U001671,1,91.48,91.48,450,6,3,1,0,0,0
U001808,2,1825.36,1189.35,231,6,3,2,0,1,1
U007567,2,5223.79,2611.89,178,6,3,2,0,3,0
U003640,1,210.39,210.39,382,6,3,2,0,1,0
U003904,2,1021.75,800.31,582,6,3,1,0,2,0
U003392,1,435.38,435.38,250,6,3,1,2,1,0
U003221,2,518.03,259.01,220,6,3,0,1,3,0
U006090,2,568.84,228.65,532,6,3,3,0,2,0
U005259,2,456.04,224.33,366,6,3,1,1,0,0
U006787,1,259,259,476,6,3,2,0,4,0
U001512,2,743.59,425.36,308,6,3,2,1,1,0
U000392,1,713.58,713.58,839,6,3,1,0,2,0
U002621,1,80.56,80.56,499,6,3,2,0,3,0
U001498,1,28.18,28.18,650,6,3,1,1,2,1
U001653,1,347.29,347.29,307,6,3,2,0,1,0
U000411,3,881.98,374.19,408,6,3,1,0,2,0
U001789,1,118.9,118.9,558,6,3,2,0,1,0
U004475,1,212.28,212.28,238,6,3,0,3,3,0
U003546,2,345.78,172.89,344,6,3,2,0,1,0
U007217,1,210.15,210.15,484,6,3,1,0,0,0
U009152,1,61.21,61.21,649,6,3,2,0,0,0
U003255,2,1057.37,290.58,249,6,3,2,1,0,0
U001140,1,152.24,152.24,558,6,3,3,0,2,1
U000472,1,68.56,68.56,767,6,3,1,1,1,0
U002221,2,3765.26,2959.44,326,6,3,0,0,3,0
U008553,1,541.83,541.83,557,6,3,1,1,3,1
U005049,2,186.95,97.75,532,6,3,2,0,0,0
U001972,1,393.53,393.53,788,6,3,1,1,3,0
U005262,1,1457.42,1457.42,451,6,3,2,0,3,0
U007100,1,71.01,71.01,736,6,3,1,0,2,0
U009674,2,262.89,131.44,265,6,3,2,0,4,0
U001085,2,282.14,141.07,418,6,3,1,1,0,0
U009900,2,525.91,294.14,281,6,3,1,0,1,0
U002881,1,55.44,55.44,307,6,3,2,1,2,0
U008797,1,46.81,46.81,502,6,3,1,1,1,0
U001965,1,942.91,942.91,582,6,3,1,1,0,0
U000250,1,124.97,124.97,416,6,3,2,1,3,0
U005491,1,194.32,194.32,367,6,3,2,0,0,0
U003474,1,401.3,401.3,796,6,3,1,2,1,0
U005451,1,426.42,426.42,296,6,3,2,0,0,0
U002034,2,422.14,232.85,259,6,3,2,0,4,0
U007925,1,293.07,293.07,222,6,3,1,1,4,0
U008347,2,243.53,152.1,506,6,3,2,0,2,0
U003411,1,3106.22,3106.22,710,6,3,2,0,1,0
U005200,1,237.83,237.83,605,6,3,2,0,2,0
U000952,1,115.46,115.46,620,6,3,2,1,0,0
U001376,1,230.1,230.1,360,6,3,0,0,4,0
U005387,1,29.34,29.34,229,6,3,2,0,2,0
U007390,1,442.31,442.31,676,6,3,0,1,1,0
U008913,1,3305.94,3305.94,303,6,3,0,1,2,0
U001592,1,210.15,210.15,820,6,3,2,0,2,0
U006599,2,1239.36,619.68,347,6,3,3,0,1,0
U002045,1,402.94,402.94,240,6,3,1,1,1,0
U005608,2,3372.27,1544.79,411,6,3,3,0,3,2
U007318,1,1028.94,1028.94,744,6,3,1,1,2,0
U000333,1,1081.57,1081.57,314,6,3,3,0,4,0
U005281,1,28.37,28.37,834,6,3,3,0,2,0
U008056,1,87.88,87.88,804,6,3,2,0,1,0
U002632,2,1106.39,711.32,644,6,3,1,0,1,0
U006503,1,599.32,599.32,332,6,3,1,1,2,0
U002260,2,1926.51,882.19,178,6,3,1,0,1,0
U009292,1,985.35,985.35,591,6,3,1,0,2,1
U008850,3,638.41,225.37,703,6,3,2,1,3,0
U005632,2,209.37,88.77,294,6,3,3,0,2,0
U002956,2,53.19,26.59,266,6,3,3,0,2,0
U000781,1,565.87,565.87,494,6,3,2,0,2,0
U002897,1,30.1,30.1,355,6,3,1,1,4,0
U005399,1,114.66,114.66,431,6,3,0,1,3,0
U008755,1,426.88,426.88,827,6,3,0,1,1,0
U007772,1,413.14,413.14,235,6,3,1,0,1,0
U009576,1,65.26,65.26,449,6,3,0,2,1,0
U008048,1,918.24,918.24,255,6,3,2,0,0,0
U004270,1,138.24,138.24,265,6,3,2,0,1,0
U009059,1,826.84,826.84,600,6,3,1,0,1,0
U003711,2,58.66,29.33,256,6,3,2,1,1,0
U008963,1,200.32,200.32,298,6,3,3,0,1,0
U007382,1,463.81,463.81,379,6,3,2,0,1,0
U004027,1,72.49,72.49,210,6,3,2,1,1,0
U000702,1,764.24,764.24,552,6,3,0,0,2,0
U002173,1,178.96,178.96,646,6,3,1,0,2,0
U002104,3,3418.21,1327.25,555,6,3,1,0,4,0
U001004,1,1965.44,1965.44,500,6,3,1,0,2,0
U003052,2,2062.99,1215.31,389,6,3,0,2,1,0
U008917,2,363.77,214.37,278,6,3,2,0,1,0
U007468,1,166.77,166.77,662,6,3,2,1,1,0
U002577,1,132.06,132.06,461,6,3,1,1,2,0
U009133,1,1391.35,1391.35,827,6,3,2,0,1,0
U004867,1,143.79,143.79,432,6,3,2,1,3,0
U001465,2,3891.63,2267.24,191,6,3,0,1,2,0
U002753,2,411.81,267.09,385,6,3,0,0,2,0
U005189,1,269.46,269.46,831,6,3,3,0,3,0
U008520,1,2681.52,2681.52,363,6,3,3,0,0,0
U001005,1,37.23,37.23,348,7,3,3,0,4,0
U009798,2,344.06,172.03,654,7,3,4,0,3,0
U008106,1,57.46,57.46,326,7,3,2,0,1,0
U004704,1,79.42,79.42,423,7,3,4,0,2,0
U001577,1,1305.24,1305.24,663,7,3,0,0,3,0
U009892,2,1646.81,704.17,327,7,3,1,0,2,0
U003341,1,187.71,187.71,741,7,3,2,0,2,1
U009723,2,1028.19,677.51,538,7,3,3,0,3,0
U004444,2,184.91,101.73,638,7,3,0,2,0,0
U003095,1,3.44,3.44,249,7,3,3,0,2,0
U007835,1,493.22,493.22,330,7,3,1,0,3,0
U002824,2,219.02,109.51,559,7,3,2,0,2,0
U000546,1,2510.02,2510.02,516,7,3,3,1,2,0
U005811,1,951.16,951.16,322,7,3,0,2,4,0
U005700,1,669.84,669.84,234,7,3,2,0,1,0
U008971,1,16.14,16.14,221,7,3,4,0,2,0
U005900,4,2041.46,561.82,222,7,3,2,0,2,0
U000187,1,2518.61,2518.61,431,7,3,2,2,3,0
U001018,1,335.61,335.61,445,7,3,1,0,2,0
U009902,3,1411.93,540.46,535,7,3,3,1,3,0
U001186,1,699.62,699.62,352,7,3,4,0,1,0
U006706,2,939.42,469.71,556,7,3,2,1,3,0
U000136,1,363.5,363.5,803,7,3,2,2,3,1
U003451,2,1854.89,927.44,268,7,3,1,0,2,0
U007467,1,655.19,655.19,231,7,3,3,0,1,1
U007906,3,663.92,249.81,214,7,3,2,1,4,0
U004825,2,302.67,151.34,202,7,3,3,0,2,1
U003012,1,188.55,188.55,672,7,3,1,1,4,1
U007594,1,5176.65,5176.65,611,7,3,2,1,4,0
U003172,2,960.64,480.32,244,7,3,1,2,3,0
U005021,2,729.95,604.52,203,7,3,1,1,2,0
U008024,1,968.19,968.19,641,7,3,1,1,1,0
U003432,2,1508.68,989.17,643,7,3,0,1,2,0
